318,CH3+,e-,,CH3,PHOTON,,,1.10E-10,-0.70,0.0,,10,1000,,
319,C2,PHOTON,,C2+,e-,,,4.10E-10,0.00,3.8,,10,1000,,
320,CH,PHOTON,,CH+,e-,,,7.60E-10,0.00,3.3,,10,1000,,
321,C2H,PHOTON,,C2H+,e-,,,1.00E-11,0.00,2.0,,10,1000,,
322,CH2,PHOTON,,CH2+,e-,,,1.00E-09,0.00,2.3,,10,1000,,
323,C2H2,PHOTON,,C2H2+,e-,,,3.50E-10,0.00,3.1,,10,1000,,
324,CH3,PHOTON,,CH3+,e-,,,1.00E-10,0.00,2.1,,10,1000,,
325,C2H3,PHOTON,,C2H3+,e-,,,3.00E-10,0.00,2.3,,10,1000,,
326,C2H4,PHOTON,,C2H4+,e-,,,4.10E-10,0.00,3.2,,10,1000,,
327,CH4,PHOTON,,CH4+,e-,,,6.80E-12,0.00,3.9,,10,1000,,
328,C,PHOTON,,C+,e-,,,3.00E-10,0.00,3.0,,10,1000,,
329,C2+,PHOTON,,C,C+,,,1.00E-11,0.00,1.7,,10,1000,,
330,CH+,PHOTON,,C+,H,,,2.00E-12,0.00,2.9,,10,1000,,
331,CH+,PHOTON,,C,H+,,,3.30E-10,0.00,2.9,,10,1000,,
332,C2H+,PHOTON,,C2+,H,,,1.00E-11,0.00,2.0,,10,1000,,
333,CH2+,PHOTON,,H,CH+,,,4.67E-11,0.00,2.2,,10,1000,,
334,CH2+,PHOTON,,CH,H+,,,4.67E-11,0.00,2.2,,10,1000,,
335,CH2+,PHOTON,,C+,H2,,,4.67E-11,0.00,2.2,,10,1000,,
336,CH3+,PHOTON,,H2,CH+,,,1.00E-09,0.00,1.7,,10,1000,,
337,CH3+,PHOTON,,H,CH2+,,,1.00E-09,0.00,1.7,,10,1000,,
338,C2,PHOTON,,C,C,,,2.40E-10,0.00,2.6,,10,1000,,
339,CH,PHOTON,,C,H,,,9.20E-10,0.00,1.7,,10,1000,,
340,C2H,PHOTON,,C2,H,,,1.60E-09,0.00,2.3,,10,1000,,
341,CH2,PHOTON,,CH,H,,,5.80E-10,0.00,1.7,,10,1000,,
342,C2H2,PHOTON,,C2H,H,,,3.30E-09,0.00,2.3,,10,1000,,
343,CH3,PHOTON,,CH,H2,,,1.35E-11,0.00,2.3,,10,1000,,
344,CH3,PHOTON,,CH2,H,,,1.35E-10,0.00,2.3,,10,1000,,
345,C2H3,PHOTON,,H,C2H2,,,1.00E-09,0.00,1.7,,10,1000,,
346,CH4,PHOTON,,H,CH,H2,,1.86E-10,0.00,2.6,,10,1000,,
347,CH4,PHOTON,,CH2,H2,,,8.28E-10,0.00,2.6,,10,1000,,
348,CH4,PHOTON,,H,CH3,,,1.86E-10,0.00,2.6,,10,1000,,
349,C2H4,PHOTON,,C2H2,H2,,,3.00E-09,0.00,2.1,,10,1000,,
350,CH4+,PHOTON,,CH3+,H,,,5.30E-11,0.00,2.7,,10,1000,,
351,CH4+,PHOTON,,CH2+,H2,,,2.30E-10,0.00,2.7,,10,1000,,
352,CH5+,PHOTON,,CH4+,H,,,1.00E-09,0.00,1.7,,10,1000,,
353,CH5+,PHOTON,,CH3+,H2,,,1.00E-09,0.00,1.7,,10,1000,,
354,C2H2+,PHOTON,,C2+,H2,,,1.00E-09,0.00,1.7,,10,1000,,
355,C2H2+,PHOTON,,C2H+,H,,,1.00E-09,0.00,1.7,,10,1000,,
356,C2H3+,PHOTON,,C2H+,H2,,,1.00E-09,0.00,1.7,,10,1000,,
357,C2H3+,PHOTON,,C2H2+,H,,,1.00E-09,0.00,1.7,,10,1000,,
358,C2H4+,PHOTON,,C2H3+,H,,,1.00E-09,0.00,1.7,,10,1000,,
359,C2H5+,PHOTON,,C2H4+,H,,,1.00E-09,0.00,1.7,,10,1000,,
360,O,CRP,,O+,e-,,,3.64E-17,0.00,0.0,,10,1000,,
361,CO,CRP,,CO+,e-,,,3.90E-17,0.00,0.0,,10,1000,,
362,O2,CRPHOT,,O,O,,,1.30E-17,0.00,750.0,,10,1000,,
363,O2,CRPHOT,,O2+,e-,,,1.30E-17,0.00,117.0,,10,1000,,
364,OH,CRPHOT,,H,O,,,1.30E-17,0.00,510.0,,10,1000,,
365,H2O,CRPHOT,,H,OH,,,1.30E-17,0.00,970.0,,10,1000,,
366,HCO,CRPHOT,,H,CO,,,1.30E-17,0.00,421.0,,10,1000,,
367,HCO,CRPHOT,,HCO+,e-,,,1.30E-17,0.00,1170.0,,10,1000,,
368,O2H,CRPHOT,,O,OH,,,1.30E-17,0.00,750.0,,10,1000,,
369,O2H,CRPHOT,,H,O2,,,1.30E-17,0.00,750.0,,10,1000,,
370,H2CO,CRPHOT,,CO,H2,,,1.30E-17,0.00,2660.0,,10,1000,,
371,H2O2,CRPHOT,,OH,OH,,,1.30E-17,0.00,1500.0,,10,1000,,
372,CH4O,CRPHOT,,OH,CH3,,,1.30E-17,0.00,1500.0,,10,1000,,
373,CH4O,CRPHOT,,H2,H2CO,,,1.30E-17,0.00,3170.0,,10,1000,,
374,CH4O,CRPHOT,,H,H3CO+,e-,,1.30E-17,0.00,99.0,,10,1000,,
375,CH4O,CRPHOT,,CH4O+,e-,,,1.30E-17,0.00,1440.0,,10,1000,,
376,CO,CRPHOT,,C,O,,,1.30E-17,1.20,210.0,,10,1000,,
377,O,CH2,,H,H,CO,,1.20E-10,0.00,0.0,,10,1000,,
378,O,CH2,,CO,H2,,,8.00E-11,0.00,0.0,,10,1000,,
379,O,CH2,,HCO,H,,,5.01E-11,0.00,0.0,,10,1000,,
380,O,CH2,,CH,OH,,,2.61E-10,0.00,4650.0,,10,1000,,
381,O,HCO,,CO,OH,,,5.00E-11,0.00,0.0,,10,1000,,
382,O,HCO,,CH,O2,,,1.62E-11,0.18,36830.0,,10,1000,,
383,O,O2H,,O2,OH,,,5.30E-11,0.00,0.0,,10,1000,,
384,O,C2H3,,OH,C2H2,,,8.30E-12,0.00,0.0,,10,1000,,
385,O,C2H3,,HCO,CH2,,,8.30E-12,0.00,0.0,,10,1000,,
386,O,C2H3,,CH3,CO,,,8.30E-12,0.00,0.0,,10,1000,,
387,O,CH3,,H,H2CO,,,1.40E-10,0.00,0.0,,10,1000,,
388,O,CH3,,CO,H2,H,,3.60E-11,0.00,202.0,,10,1000,,
389,O,CH3,,OH,CH2,,,6.75E-10,-0.03,7216.0,,10,1000,,
390,CH,O2,,CO,OH,,,7.11E-12,0.42,40.0,,10,1000,,
391,CH,O2,,HCO,O,,,7.11E-12,0.42,40.0,,10,1000,,
392,CH,O2,,CO,O,H,,1.07E-11,0.42,40.0,,10,1000,,
393,CH2,HCO,,CH3,CO,,,3.00E-11,0.00,0.0,,10,1000,,
394,CH2,HCO,,O,C2H3,,,1.08E-13,0.95,13440.0,,10,1000,,
395,OH,CO,,O,HCO,,,2.63E-11,0.66,43532.0,,10,1000,,
396,OH,CO,,CH,O2,,,8.55E-12,0.84,80363.0,,10,1000,,
397,OH,OH,,O,H2O,,,7.10E-13,0.00,210.0,,10,1000,,
398,OH,OH,,H2,O2,,,9.66E-15,0.35,8208.0,,10,1000,,
399,OH,CH2,,H,H2CO,,,2.61E-11,0.00,0.0,,10,1000,,
400,OH,CH2,,CH,H2O,,,1.69E-12,2.00,1510.0,,10,1000,,
401,OH,CH2,,O,CH3,,,1.44E-11,0.50,3001.0,,10,1000,,
402,OH,HCO,,CO,H2O,,,1.69E-10,0.00,0.0,,10,1000,,
403,OH,HCO,,O,H2CO,,,2.73E-13,0.85,8482.0,,10,1000,,
404,OH,O2H,,O2,H2O,,,1.20E-10,0.00,0.0,,10,1000,,
405,OH,H2CO,,H2O,HCO,,,1.00E-11,0.00,0.0,,10,1000,,
406,OH,H2CO,,O,H3CO,,,1.38E-10,0.57,36346.0,,10,1000,,
407,OH,H2CO,,O2,CH3,,,1.11E-13,0.16,28921.0,,10,1000,,
408,OH,H2O2,,H2O,O2H,,,2.91E-12,0.00,160.0,,10,1000,,
409,OH,C2H3,,H2O,C2H2,,,1.00E-10,0.00,0.0,,10,1000,,
410,O2,C2H,,CO,HCO,,,4.20E-11,-0.32,0.0,,10,1000,,
411,O2,C2H,,CO,CO,H,,2.10E-11,-0.32,0.0,,10,1000,,
412,HCO,HCO,,CO,H2CO,,,5.00E-11,0.00,0.0,,10,1000,,
413,HCO,HCO,,O2,C2H2,,,2.64E-14,0.61,31134.0,,10,1000,,
414,HCO,HCO,,H2,CO,CO,,3.64E-11,0.00,0.0,,10,1000,,
415,HCO,CH3,,CO,CH4,,,4.40E-11,0.00,0.0,,10,1000,,
416,HCO,CH3,,O,C2H4,,,6.13E-15,2.08,13476.0,,10,1000,,
417,HCO,CH3,,H2CO,CH2,,,2.23E-13,-0.26,14579.0,,10,1000,,
418,C,CO,,O,C2,,,1.00E-10,0.00,52800.0,,10,1000,,
419,H,HCO,,CO,H2,,,3.32E-10,0.00,0.0,,10,1000,,
420,H,HCO,,O,CH2,,,6.61E-11,0.00,51600.0,,10,1000,,
421,H,HCO,,OH,CH,,,1.17E-09,-0.13,50207.0,,10,1000,,
422,OH,H,,O,H2,,,7.00E-14,2.80,1950.0,,10,1000,,
423,H2O,H,,OH,H2,,,5.24E-12,1.90,9265.0,,10,1000,,
424,H,H2CO,,H2,HCO,,,4.27E-12,1.45,1334.0,,10,1000,,
425,H,H2CO,,O,CH3,,,3.37E-09,-0.22,34645.0,,10,1000,,
426,H,H2CO,,OH,CH2,,,2.78E-08,-0.76,38861.0,,10,1000,,
427,H,H2CO,,H2O,CH,,,6.80E-09,-2.22,29902.0,,10,1000,,
428,O2,H,,OH,O,,,2.61E-10,0.00,8158.0,,10,1000,,
429,H,O2H,,H2,O2,,,5.60E-12,0.00,0.0,,10,1000,,
430,H,O2H,,OH,OH,,,7.21E-11,0.00,0.0,,10,1000,,
431,H,O2H,,O,H2O,,,2.42E-12,0.00,0.0,,10,1000,,
432,H,H2O2,,OH,H2O,,,1.69E-11,0.00,1800.0,,10,1000,,
433,H,H2O2,,H2,O2H,,,2.81E-12,0.00,1890.0,,10,1000,,
434,O,H2,,OH,H,,,3.52E-13,2.60,3241.0,,10,1000,,
435,OH,H2,,H2O,H,,,2.22E-12,1.43,1751.0,,10,1000,,
436,H2,O2H,,H,H2O2,,,4.38E-12,0.00,10800.0,,10,1000,,
437,O,C2,,C,CO,,,2.00E-10,-0.12,0.0,,10,1000,,
438,CH,O,,CO,H,,,9.50E-11,0.50,0.0,,10,1000,,
439,CH,O,,HCO+,e-,,,2.40E-14,0.50,0.0,,10,1000,,
440,CH,O,,C,OH,,,2.52E-11,0.00,2381.0,,10,1000,,
441,OH,O,,O2,H,,,3.10E-11,-0.36,0.0,,10,1000,,
442,O,C2H,,CH,CO,,,1.00E-10,0.00,0.0,,10,1000,,
443,C,O2,,O,CO,,,4.70E-11,-0.34,0.0,,10,1000,,
444,OH,C,,CO,H,,,3.10E-11,-0.36,0.0,,10,1000,,
445,OH,C,,O,CH,,,2.23E-11,0.24,13262.0,,10,1000,,
446,C,HCO,,CH,CO,,,1.00E-10,0.00,0.0,,10,1000,,
447,CO,H2,,H,HCO,,,3.76E-10,0.70,44246.0,,10,1000,,
448,CO,H2,,O,CH2,,,1.45E-09,0.21,90199.0,,10,1000,,
449,H,H3CO,,H2,H2CO,,,1.66E-11,0.00,0.0,,10,1000,,
450,H,H3CO,,OH,CH3,,,1.60E-10,0.00,0.0,,10,1000,,
451,H2,H2CO,,H,H3CO,,,3.10E-11,0.60,37060.0,,10,1000,,
452,H2,H2CO,,OH,CH3,,,2.60E-13,-0.19,37889.0,,10,1000,,
453,H,CH4O,,CH3,H2O,,,4.56E-16,3.26,1616.0,,10,1000,,
454,H,CH4O,,H3CO,H2,,,4.39E-13,3.26,1616.0,,10,1000,,
455,CH3,H2O,,H,CH4O,,,2.74E-18,4.21,14540.0,,10,1000,,
456,CH3,H2O,,CH4,OH,,,2.32E-15,3.47,6683.0,,10,1000,,
457,H2,O2,,OH,OH,,,7.42E-13,0.00,17338.0,,10,1000,,
458,CO,H2O,,OH,HCO,,,1.14E-09,0.56,51745.0,,10,1000,,
459,H2,HCO,,H2CO,H,,,2.70E-13,2.00,8973.0,,10,1000,,
460,H2,H3CO,,CH4O,H,,,1.01E-13,2.00,6723.0,,10,1000,,
461,CO,O,,C,O2,,,8.60E-11,0.18,69431.0,,10,1000,,
462,CO,H,,C,OH,,,4.85E-09,-0.21,77858.0,,10,1000,,
463,CO,H,,O,CH,,,2.83E-09,0.03,88739.0,,10,1000,,
464,C,H2O,,CH,OH,,,1.30E-12,0.00,19778.0,,10,1000,,
465,CH,OH,,C,H2O,,,1.14E-13,-0.14,685.0,,10,1000,,
466,CH,OH,,O,CH2,,,5.20E-11,0.15,5396.0,,10,1000,,
467,CH,OH,,HCO,H,,,1.44E-11,0.50,5001.0,,10,1000,,
468,CH,CO,,C,HCO,,,5.94E-11,0.42,32652.0,,10,1000,,
469,CH,CO,,C2,OH,,,1.85E-11,0.19,46148.0,,10,1000,,
470,CH,CO,,O,C2H,,,1.70E-11,0.93,39868.0,,10,1000,,
471,O,H2O,,OH,OH,,,1.31E-10,0.00,9250.0,,10,1000,,
472,O,H3CO,,H2CO,OH,,,1.50E-10,0.00,0.0,,10,1000,,
473,O,CH4O,,H3CO,OH,,,3.44E-11,0.00,2572.0,,10,1000,,
474,H3CO,OH,,O,CH4O,,,4.47E-13,0.27,5582.0,,10,1000,,
475,H3CO,OH,,H2CO,H2O,,,4.00E-11,0.00,0.0,,10,1000,,
476,O,H2CO,,HCO,OH,,,1.78E-11,0.57,1390.0,,10,1000,,
477,O,H2CO,,O2,CH2,,,1.43E-11,-0.37,30444.0,,10,1000,,
478,O,C2H4,,OH,C2H3,,,1.35E-12,1.91,1880.0,,10,1000,,
479,O,C2H4,,CH3,HCO,,,2.42E-12,1.35,372.0,,10,1000,,
480,O,C2H4,,CH2,H2CO,,,3.66E-12,0.66,518.0,,10,1000,,
481,O,C2H4,,CH2,HCO,H,,1.33E-12,1.44,267.0,,10,1000,,
482,CH2,H2CO,,O,C2H4,,,1.37E-14,1.65,2313.0,,10,1000,,
483,CH2,H2CO,,HCO,CH3,,,3.30E-13,0.00,3270.0,,10,1000,,
484,OH,C2H2,,O,C2H3,,,1.23E-11,0.25,33934.0,,10,1000,,
485,OH,C2H2,,C2H,H2O,,,8.73E-13,2.14,8587.0,,10,1000,,
486,OH,C2H2,,CH3,CO,,,1.05E-14,1.62,368.0,,10,1000,,
487,CH3,CO,,O,C2H3,,,2.66E-12,1.08,61188.0,,10,1000,,
488,CH3,CO,,C2H2,OH,,,6.31E-11,0.00,30431.0,,10,1000,,
489,CH3,CO,,HCO,CH2,,,7.40E-10,0.13,47748.0,,10,1000,,
490,CH3,CO,,H2CO,CH,,,3.02E-10,0.26,53834.0,,10,1000,,
491,O,CH4,,CH3,OH,,,1.73E-12,2.20,3865.0,,10,1000,,
492,O2,C2,,CO,CO,,,1.10E-11,0.00,382.0,,10,1000,,
493,C2,OH,,CO,CH,,,8.30E-12,0.00,0.0,,10,1000,,
494,O2,C2H2,,HCO,HCO,,,6.64E-12,0.00,14092.0,,10,1000,,
495,O2,C2H3,,HCO,HCO,H,,9.44E-11,-3.94,2521.0,,10,1000,,
496,O2,C2H3,,H2CO,HCO,,,1.10E-11,0.00,0.0,,10,1000,,
497,O2,CH2,,CO,OH,H,,1.02E-12,0.00,0.0,,10,1000,,
498,O2,CH2,,H2CO,O,,,4.82E-13,0.00,0.0,,10,1000,,
499,O2,CH3,,H2CO,OH,,,1.74E-13,0.00,2693.0,,10,1000,,
500,O2,CH3,,HCO,H2O,,,3.54E-12,0.00,1459.0,,10,1000,,
501,HCO,H2O,,O2,CH3,,,4.17E-13,0.33,42993.0,,10,1000,,
502,HCO,H2O,,H2CO,OH,,,8.62E-13,1.35,13147.0,,10,1000,,
503,H2CO,H2O,,OH,H3CO,,,4.45E-10,0.46,44559.0,,10,1000,,
504,OH,CH4O,,H3CO,H2O,,,7.73E-13,1.69,0.0,,10,1000,,
505,H3CO,H2O,,OH,CH4O,,,1.22E-13,1.85,11223.0,,10,1000,,
506,OH,C2H4,,C2H3,H2O,,,3.40E-11,0.00,2990.0,,10,1000,,
507,OH,C2H4,,CH3,H2CO,,,2.32E-12,0.00,1636.0,,10,1000,,
508,OH,C2H4,,H3CO,CH2,,,9.82E-09,-0.42,34552.0,,10,1000,,
509,CH3,H2CO,,OH,C2H4,,,3.85E-13,0.45,7646.0,,10,1000,,
510,CH3,H2CO,,CH4,HCO,,,1.34E-15,5.05,1636.0,,10,1000,,
511,CH3,H2CO,,H3CO,CH2,,,8.64E-11,0.04,40562.0,,10,1000,,
512,CH3,H2CO,,CH4O,CH,,,6.58E-10,-1.78,42826.0,,10,1000,,
513,C2H2,H2O,,OH,C2H3,,,9.54E-10,0.15,42147.0,,10,1000,,
514,C2H3,HCO,,C2H4,CO,,,1.50E-10,0.00,0.0,,10,1000,,
515,OH,CH4,,CH3,H2O,,,3.69E-13,2.42,1163.0,,10,1000,,
516,CH,H2O,,OH,CH2,,,4.08E-12,2.04,10469.0,,10,1000,,
517,CH,H2O,,H2CO,H,,,1.54E-11,0.00,0.0,,10,1000,,
518,OH,CH3,,CH2,H2O,,,4.98E-14,3.00,1399.0,,10,1000,,
519,OH,CH3,,H2CO,H2,,,5.31E-15,0.00,2530.0,,10,1000,,
520,OH,CH3,,H3CO,H,,,1.99E-14,0.00,6991.0,,10,1000,,
521,OH,CH3,,O,CH4,,,3.27E-14,2.20,2240.0,,10,1000,,
522,CH2,H2O,,OH,CH3,,,1.36E-14,3.43,5396.0,,10,1000,,
523,H2O,C2H,,C2H2,OH,,,7.87E-14,3.05,376.0,,10,1000,,
524,H2O,C2H3,,C2H4,OH,,,1.22E-14,2.90,7479.0,,10,1000,,
525,H2CO,CO,,HCO,HCO,,,1.63E-09,0.39,36440.0,,10,1000,,
526,HCO,H3CO,,CH4O,CO,,,2.01E-10,0.00,0.0,,10,1000,,
527,HCO,H3CO,,H2CO,H2CO,,,3.01E-10,0.00,0.0,,10,1000,,
528,CH4O,CO,,HCO,H3CO,,,8.61E-09,0.40,40522.0,,10,1000,,
529,H2CO,H2CO,,HCO,H3CO,,,1.80E-08,0.29,29254.0,,10,1000,,
530,HCO,CH4O,,H3CO,H2CO,,,2.45E-13,2.90,6597.0,,10,1000,,
531,HCO,CH,,CO,CH2,,,2.87E-12,0.70,500.0,,10,1000,,
532,CO,CH2,,HCO,CH,,,7.58E-12,1.21,43286.0,,10,1000,,
533,CO,CH2,,O,C2H2,,,2.55E-15,3.03,23954.0,,10,1000,,
534,CH4,CO,,HCO,CH3,,,4.83E-09,0.05,45188.0,,10,1000,,
535,HCO,CH4,,H2CO,CH3,,,1.39E-13,2.85,11331.0,,10,1000,,
536,HCO,C2H,,C2H2,CO,,,1.00E-10,0.00,0.0,,10,1000,,
537,C2H2,CO,,HCO,C2H,,,1.03E-08,0.09,59386.0,,10,1000,,
538,C2H4,CO,,HCO,C2H3,,,1.90E-08,0.35,48084.0,,10,1000,,
539,H2CO,H3CO,,CH4O,HCO,,,7.86E-14,2.80,2950.0,,10,1000,,
540,H2CO,C2H3,,C2H4,HCO,,,8.22E-14,2.81,2950.0,,10,1000,,
541,H2CO,C2H3,,H3CO,C2H2,,,7.41E-13,0.32,6944.0,,10,1000,,
542,C2H4,HCO,,H2CO,C2H3,,,3.02E-13,2.78,14595.0,,10,1000,,
543,H3CO,H3CO,,CH4O,H2CO,,,8.00E-12,0.00,0.0,,10,1000,,
544,H3CO,H3CO,,H2CO,H2CO,H2,,3.06E-11,-0.70,0.0,,10,1000,,
545,CH4O,H2CO,,H3CO,H3CO,,,5.66E-10,0.30,33336.0,,10,1000,,
546,H3CO,CH2,,C2H4,OH,,,4.00E-11,0.00,0.0,,10,1000,,
547,H3CO,CH2,,CH3,H2CO,,,2.01E-12,0.00,0.0,,10,1000,,
548,H3CO,CH3,,CH4,H2CO,,,1.41E-10,0.00,0.0,,10,1000,,
549,H3CO,CH3,,CH4O,CH2,,,2.57E-15,2.93,10836.0,,10,1000,,
550,CH4,H2CO,,H3CO,CH3,,,2.55E-08,-0.05,38002.0,,10,1000,,
551,H3CO,CH4,,CH4O,CH3,,,5.21E-15,5.00,7476.0,,10,1000,,
552,H3CO,C2H2,,C2H3,H2CO,,,1.20E-12,0.00,4531.0,,10,1000,,
553,H3CO,C2H2,,CH4O,C2H,,,2.41E-11,-0.31,18864.0,,10,1000,,
554,H3CO,C2H3,,C2H4,H2CO,,,5.00E-11,0.00,0.0,,10,1000,,
555,C2H4,H2CO,,H3CO,C2H3,,,1.10E-08,0.26,40899.0,,10,1000,,
556,CH4O,CH2,,CH3,H3CO,,,4.47E-15,3.20,3609.0,,10,1000,,
557,CH4O,CH3,,CH4,H3CO,,,1.40E-15,4.90,3380.0,,10,1000,,
558,CH4O,C2H,,C2H2,H3CO,,,1.00E-11,0.00,0.0,,10,1000,,
559,CH4O,C2H3,,C2H4,H3CO,,,4.47E-15,3.20,3609.0,,10,1000,,
560,C2H4,H3CO,,CH4O,C2H3,,,1.40E-14,3.16,11172.0,,10,1000,,
561,O,C2H2,,CH2,CO,,,5.55E-13,1.67,916.0,,10,1000,,
562,O,C2H2,,C2H,OH,,,5.30E-09,0.00,8520.0,,10,1000,,
563,OH,C2H,,CH2,CO,,,3.01E-11,0.00,0.0,,10,1000,,
564,OH,C2H,,C2H2,O,,,3.01E-11,0.00,0.0,,10,1000,,
565,OH,C2H,,C2,H2O,,,5.98E-12,2.00,4026.0,,10,1000,,
566,C2,H2O,,OH,C2H,,,5.85E-12,2.64,5728.0,,10,1000,,
567,H3CO,C2H,,C2H2,H2CO,,,5.99E-11,0.00,0.0,,10,1000,,
568,H2CO,HCO,,O2,C2H3,,,1.79E-12,0.58,43709.0,,10,1000,,
569,H2CO,CH,,CH3,CO,,,3.80E-10,0.00,0.0,,10,1000,,
570,CH4O,CH,,CH3,H2CO,,,2.49E-10,0.00,0.0,,10,1000,,
571,C+,O2,,O+,CO,,,5.15E-10,0.00,0.0,,10,1000,,
572,C+,O2,,CO+,O,,,3.15E-10,0.00,0.0,,10,1000,,
573,C+,OH,,CO+,H,,,1.42E-09,-0.35,0.0,,10,1000,,
574,C+,OH,,H+,CO,,,1.42E-09,-0.35,0.0,,10,1000,,
575,C+,H2O,,HCO+,H,,,3.70E-10,-0.50,0.0,,10,1000,,
576,C+,H2O,,HOC+,H,,,1.90E-09,-0.50,0.0,,10,1000,,
577,HCO,C+,,CO,CH+,,,4.80E-10,-0.50,0.0,,10,1000,,
578,HCO,C+,,C,HCO+,,,4.80E-10,-0.50,0.0,,10,1000,,
579,H2CO,C+,,CO,CH2+,,,1.50E-09,-0.50,0.0,,10,1000,,
580,H2CO,C+,,CH,HCO+,,,6.50E-10,-0.50,0.0,,10,1000,,
581,H2CO,C+,,C,H2CO+,,,9.60E-10,-0.50,0.0,,10,1000,,
582,H2,CO+,,H,HOC+,,,7.50E-10,0.00,0.0,,10,1000,,
583,H2,CO+,,HCO+,H,,,1.30E-09,0.00,0.0,,10,1000,,
584,C,CO+,,CO,C+,,,1.10E-10,0.00,0.0,,10,1000,,
585,CO+,H,,H+,CO,,,7.50E-10,0.00,0.0,,10,1000,,
586,O,CO+,,CO,O+,,,1.40E-10,0.00,0.0,,10,1000,,
587,C2,CO+,,CO,C2+,,,8.40E-10,0.00,0.0,,10,1000,,
588,CH,CO+,,CO,CH+,,,3.20E-10,0.00,0.0,,10,1000,,
589,CH,CO+,,C,HCO+,,,3.20E-10,0.00,0.0,,10,1000,,
590,O2,CO+,,CO,O2+,,,1.20E-10,0.00,0.0,,10,1000,,
591,OH,CO+,,CO,OH+,,,3.10E-10,0.00,0.0,,10,1000,,
592,OH,CO+,,O,HCO+,,,3.10E-10,0.00,0.0,,10,1000,,
593,C2H,CO+,,CO,C2H+,,,3.90E-10,0.00,0.0,,10,1000,,
594,C2H,CO+,,C2,HCO+,,,3.90E-10,0.00,0.0,,10,1000,,
595,CH2,CO+,,CO,CH2+,,,4.30E-10,0.00,0.0,,10,1000,,
596,CH2,CO+,,CH,HCO+,,,4.30E-10,0.00,0.0,,10,1000,,
597,H2O,CO+,,CO,H2O+,,,1.70E-09,0.00,0.0,,10,1000,,
598,H2O,CO+,,OH,HCO+,,,8.80E-10,0.00,0.0,,10,1000,,
599,HCO,CO+,,CO,HCO+,,,7.40E-10,0.00,0.0,,10,1000,,
600,H2CO,CO+,,HCO,HCO+,,,1.70E-09,0.00,0.0,,10,1000,,
601,H2CO,CO+,,CO,H2CO+,,,1.40E-09,0.00,0.0,,10,1000,,
602,CH4,CO+,,CH3,HCO+,,,4.55E-10,0.00,0.0,,10,1000,,
603,CH4,CO+,,CO,CH4+,,,7.93E-10,0.00,0.0,,10,1000,,
604,O,H2+,,H,OH+,,,1.50E-09,0.00,0.0,,10,1000,,
605,CO,H2+,,H2,CO+,,,6.00E-10,0.00,0.0,,10,1000,,
606,CO,H2+,,H,HCO+,,,2.20E-09,0.00,0.0,,10,1000,,
607,O2,H2+,,H2,O2+,,,8.00E-10,0.00,0.0,,10,1000,,
608,O2,H2+,,H,O2H+,,,1.90E-09,0.00,0.0,,10,1000,,
609,OH,H2+,,H2,OH+,,,7.60E-10,0.00,0.0,,10,1000,,
610,OH,H2+,,H,H2O+,,,7.60E-10,0.00,0.0,,10,1000,,
611,H2O,H2+,,H2,H2O+,,,3.90E-09,0.00,0.0,,10,1000,,
612,H2O,H2+,,H,H3O+,,,3.40E-09,0.00,0.0,,10,1000,,
613,HCO,H2+,,CO,H3+,,,1.00E-09,0.00,0.0,,10,1000,,
614,HCO,H2+,,H2,HCO+,,,1.00E-09,0.00,0.0,,10,1000,,
615,H2CO,H2+,,H,H2,HCO+,,1.40E-09,0.00,0.0,,10,1000,,
616,H2CO,H2+,,H2,H2CO+,,,1.40E-09,0.00,0.0,,10,1000,,
617,CH4O,He+,,He,CH3,OH+,,1.70E-09,-0.50,0.0,,10,1000,,
618,CH4O,He+,,He,OH,CH3+,,1.70E-09,-0.50,0.0,,10,1000,,
619,CO,He+,,He,O,C+,,1.60E-09,0.00,0.0,,10,1000,,
620,O2,He+,,He,O,O+,,1.00E-09,0.00,0.0,,10,1000,,
621,O2,He+,,He,O2+,,,3.30E-11,0.00,0.0,,10,1000,,
622,OH,He+,,H,He,O+,,1.10E-09,-0.50,0.0,,10,1000,,
623,OH,He+,,OH+,He,,,5.50E-10,0.00,0.0,,10,1000,,
624,H2O,He+,,He,OH,H+,,2.04E-10,-0.50,0.0,,10,1000,,
625,H2O,He+,,H,He,OH+,,2.86E-10,-0.50,0.0,,10,1000,,
626,H2O,He+,,He,H2O+,,,6.05E-11,-0.50,0.0,,10,1000,,
627,HCO,He+,,He,O,CH+,,6.90E-10,-0.50,0.0,,10,1000,,
628,HCO,He+,,H,He,CO+,,6.90E-10,-0.50,0.0,,10,1000,,
629,HCO,He+,,CO,HeH+,,,6.90E-10,-0.50,0.0,,10,1000,,
630,H2CO,He+,,He,H2,CO+,,1.88E-09,-0.50,0.0,,10,1000,,
631,H2CO,He+,,He,H2CO+,,,9.69E-10,-0.50,0.0,,10,1000,,
632,H2CO,He+,,O,He,CH2+,,1.71E-09,-0.50,0.0,,10,1000,,
633,H2CO,He+,,H,He,HCO+,,1.14E-09,-0.50,0.0,,10,1000,,
634,CH4,OH+,,O,CH5+,,,1.95E-10,0.00,0.0,,10,1000,,
635,CH4,OH+,,CH2,H3O+,,,1.40E-09,0.00,0.0,,10,1000,,
636,O,C2H+,,C,HCO+,,,3.30E-10,0.00,0.0,,10,1000,,
637,HCO,C2H+,,CO,C2H2+,,,7.60E-10,0.00,0.0,,10,1000,,
